borough,block,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,"TYPE(1:res,2:com,3:mix)",grid_x,grid_y
1,833,4906,37213,1900,40250000,3,461,578
1,833,30750,645977,1969,565000000,3,461,578
1,833,2480,11357,1910,19287375,3,461,578
1,833,4906,37213,1900,40250000,3,461,578
1,834,3917,7450,1927,10000000,3,463,578
1,834,3917,7450,1927,10000000,3,463,578
1,837,1641,3320,1900,5000000,3,465,584
1,837,7406,122859,2008,139657500,3,465,584
1,837,1641,3320,1900,5000000,3,465,584
1,837,7406,122859,2008,139657500,3,465,584
1,838,5925,64300,1911,54000000,3,466,585
1,838,5925,64300,1911,54000000,3,466,585
1,839,4938,50047,1912,73000000,3,466,587
1,839,2074,11332,1930,15350000,3,466,587
1,839,6122,72052,2008,105000000,3,466,587
1,839,4938,50047,1912,73000000,3,466,587
1,839,2074,11332,1930,15350000,3,466,587
1,839,6122,72052,2008,105000000,3,466,587
1,840,2173,7428,1930,10302500,3,467,588
1,840,4148,18200,1924,25150000,3,467,588
1,840,2469,10095,1930,8000000,3,467,588
1,840,2173,7428,1930,10302500,3,467,588
1,840,4148,18200,1924,25150000,3,467,588
1,840,2469,10095,1930,8000000,3,467,588
1,846,1664,4780,1910,24970000,3,455,557
1,846,1664,4780,1910,24970000,3,455,557
1,851,2450,22512,1912,26500000,3,460,562
1,851,2450,22512,1912,26500000,3,460,562
1,856,11553,217991,1913,1159531,3,466,567
1,856,11553,217991,1913,1159531,3,466,567
1,858,2469,14094,1910,15500000,3,462,572
1,858,2469,14094,1910,15500000,3,462,572
1,859,1728,5719,1925,4584000,3,466,571
1,859,2300,9280,1925,12000000,3,466,571
1,859,1975,3790,1915,3160000,3,466,571
1,859,1728,5719,1925,4584000,3,466,571
1,859,2300,9280,1925,12000000,3,466,571
1,859,1975,3790,1915,3160000,3,466,571
1,860,2850,15300,1903,14500000,3,468,572
1,860,2850,15300,1903,14500000,3,468,572
1,863,5241,48538,1907,51700000,3,470,577
1,863,5230,29162,1910,38200000,3,470,577
1,863,5241,48538,1907,51700000,3,470,577
1,863,5230,29162,1910,38200000,3,470,577
1,866,7406,43696,1940,33000000,3,470,583
1,866,7406,43696,1940,33000000,3,470,583
1,867,2469,7202,1925,13500000,3,472,582
1,867,2469,7202,1925,13500000,3,472,582
1,868,2468,24809,1986,31925139,3,473,584
1,868,5926,83000,1928,67566000,3,473,584
1,868,2468,24809,1986,31925139,3,473,584
1,868,5926,83000,1928,67566000,3,473,584
1,869,12350,281263,1931,273000000,3,472,586
1,869,12350,281263,1931,273000000,3,472,586
1,873,7900,42476,1969,55500000,3,463,552
1,873,2300,6808,1920,7700000,3,463,552
1,873,7900,42476,1969,55500000,3,463,552
1,873,2300,6808,1920,7700000,3,463,552
1,875,2907,10300,1920,4150000,3,465,553
1,875,2907,10300,1920,4150000,3,465,553
1,876,2888,11928,1920,2225000,3,462,557
1,876,2888,11928,1920,2225000,3,462,557
1,879,2568,7012,1910,15000000,3,465,562
1,879,2568,7012,1910,15000000,3,465,562
1,880,4115,47490,1921,51081540,3,466,563
1,880,4115,47490,1921,51081540,3,466,563
1,882,1975,15800,1905,11800000,3,467,565
1,882,1975,15800,1905,11800000,3,467,565
1,883,2962,8295,1920,12000000,3,471,566
1,883,2962,8295,1920,12000000,3,471,566
1,888,625,2500,1910,2350000,3,475,573
1,888,625,2500,1910,2350000,3,475,573
1,893,495,1920,1910,2765000,3,478,580
1,893,491,1824,1910,3100000,3,478,580
1,893,495,2301,1910,2875000,3,478,580
1,893,2074,8000,1920,7600000,3,478,580
1,893,2469,7080,1920,7463000,3,478,580
1,893,495,1920,1910,2765000,3,478,580
1,893,491,1824,1910,3100000,3,478,580
1,893,495,2301,1910,2875000,3,478,580
1,893,2074,8000,1920,7600000,3,478,580
1,893,2469,7080,1920,7463000,3,478,580
1,894,2469,6357,1920,6052000,3,476,582
1,894,2469,6357,1920,6052000,3,476,582
1,895,1646,4018,1910,5600000,3,478,584
1,895,1646,6055,1920,4395000,3,478,584
1,895,3950,26178,1925,27500000,3,478,584
1,895,1646,4018,1910,5600000,3,478,584
1,895,1646,6055,1920,4395000,3,478,584
1,895,3950,26178,1925,27500000,3,478,584
1,896,5366,6508,1920,18800000,3,463,546
1,896,5366,6508,1920,18800000,3,463,546
1,898,2116,6932,1920,8700000,3,465,551
1,898,2116,6932,1920,8700000,3,465,551
1,899,1750,3880,1901,7350000,3,468,550
1,899,1750,3880,1901,7350000,3,468,550
1,900,353,1425,1901,2225000,3,467,554
1,900,353,1425,1901,2225000,3,467,554
1,902,1547,6215,1900,6200000,3,469,555
1,902,1547,6215,1900,6200000,3,469,555
1,904,2386,8950,1920,7500000,3,472,558
1,904,2386,8295,1910,7500000,3,472,558
1,904,2386,8950,1920,7500000,3,472,558
1,904,2386,8295,1910,7500000,3,472,558
1,907,2469,9625,1920,13100000,3,473,563
1,907,2469,9625,1920,4600000,3,473,563
1,907,2469,9625,1920,13100000,3,473,563
1,907,2469,9625,1920,4600000,3,473,563
1,914,1481,4170,1920,29000000,3,477,572
1,914,2027,8510,1930,7200000,3,477,572
1,914,2027,8510,1930,11250000,3,477,572
1,914,1481,4170,1920,29000000,3,477,572
1,914,2027,8510,1930,7200000,3,477,572
1,914,2027,8510,1930,11250000,3,477,572
1,919,1851,4616,1915,11010000,3,482,580
1,919,2469,9720,1915,11010000,3,482,580
1,919,2683,5292,1960,14680000,3,482,580
1,919,1851,4616,1915,11010000,3,482,580
1,919,2469,9720,1915,11010000,3,482,580
1,919,2683,5292,1960,14680000,3,482,580
1,923,3680,16680,1910,14625000,3,470,548
1,923,3680,16680,1910,14625000,3,470,548
1,924,1840,2880,1910,4600000,3,470,550
1,924,1794,3800,1910,3900000,3,470,550
1,924,1924,4268,1930,5000000,3,470,550
1,924,1840,2880,1910,4600000,3,470,550
1,924,1794,3800,1910,3900000,3,470,550
1,924,1924,4268,1930,5000000,3,470,550
1,925,1840,4000,1920,3125000,3,473,549
1,925,1840,4000,1920,3125000,3,473,549
1,927,15112,67048,1948,87500000,3,474,553
1,927,15112,67048,1948,87500000,3,474,553
1,928,1775,6295,1901,6270000,3,474,554
1,928,1775,6295,1901,6270000,3,474,554
1,934,141836,829024,1975,620000000,3,480,563
1,934,141836,829024,1975,620000000,3,480,563
1,939,1975,3980,1901,9200000,3,483,569
1,939,1975,3980,1901,9200000,3,483,569
1,1000,12050,67200,1969,101220000,3,467,605
1,1000,12050,67200,1969,101220000,3,467,605
1,1001,1903,5783,1920,13010500,3,469,605
1,1001,1903,5783,1920,13010500,3,469,605
1,1004,80333,1638637,1985,1932900000,3,472,609
1,1004,80333,1613847,1961,217668000,3,472,609
1,1004,80333,1613847,1961,151708000,3,472,609
1,1004,80333,1613847,1961,1279624000,3,472,609
1,1004,80333,1638637,1985,1932900000,3,472,609
1,1004,80333,1613847,1961,217668000,3,472,609
1,1004,80333,1613847,1961,151708000,3,472,609
1,1004,80333,1613847,1961,1279624000,3,472,609
1,1008,5021,36674,1927,48694000,3,476,614
1,1008,5021,36674,1927,48694000,3,476,614
1,1009,7532,112850,2007,149700,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,131881,3,475,617
1,1009,7532,112850,2007,215640,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,149700,3,475,617
1,1009,7532,112850,2007,108574,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,141970,3,475,617
1,1009,7532,112850,2007,281695,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,100684,3,475,617
1,1009,7532,112850,2007,215730,3,475,617
1,1009,7532,112850,2007,327816,3,475,617
1,1009,7532,112850,2007,125100,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,142004,3,475,617
1,1009,7532,112850,2007,125000,3,475,617
1,1009,7532,112850,2007,123690,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,123989,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,116895,3,475,617
1,1009,7532,112850,2007,118060,3,475,617
1,1009,7532,112850,2007,134501,3,475,617
1,1009,7532,112850,2007,122094,3,475,617
1,1009,7532,112850,2007,122865,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,119145,3,475,617
1,1009,7532,112850,2007,118005,3,475,617
1,1009,7532,112850,2007,161210,3,475,617
1,1009,7532,112850,2007,123054,3,475,617
1,1009,7532,112850,2007,213365,3,475,617
1,1009,7532,112850,2007,209825,3,475,617
1,1009,7532,112850,2007,124240,3,475,617
1,1009,7532,112850,2007,236007,3,475,617
1,1009,7532,112850,2007,109240,3,475,617
1,1009,7532,112850,2007,123146,3,475,617
1,1009,7532,112850,2007,162205,3,475,617
1,1009,7532,112850,2007,273238,3,475,617
1,1009,7532,112850,2007,120711,3,475,617
1,1009,7532,112850,2007,107462,3,475,617
1,1009,7532,112850,2007,120436,3,475,617
1,1009,7532,112850,2007,134366,3,475,617
1,1009,7532,112850,2007,127826,3,475,617
1,1009,7532,112850,2007,109112,3,475,617
1,1009,7532,112850,2007,123646,3,475,617
1,1009,7532,112850,2007,174010,3,475,617
1,1009,7532,112850,2007,245464,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,122751,3,475,617
1,1009,7532,112850,2007,123740,3,475,617
1,1009,7532,112850,2007,148840,3,475,617
1,1009,7532,112850,2007,139000,3,475,617
1,1009,7532,112850,2007,116756,3,475,617
1,1009,7532,112850,2007,105793,3,475,617
1,1009,7532,112850,2007,108919,3,475,617
1,1009,7532,112850,2007,123338,3,475,617
1,1009,7532,112850,2007,368866,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,174107,3,475,617
1,1009,7532,112850,2007,280078,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,137213,3,475,617
1,1009,7532,112850,2007,137608,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,122060,3,475,617
1,1009,7532,112850,2007,123305,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,110000,3,475,617
1,1009,7532,112850,2007,115439,3,475,617
1,1009,7532,112850,2007,213508,3,475,617
1,1009,7532,112850,2007,160505,3,475,617
1,1009,7532,112850,2007,121857,3,475,617
1,1009,7532,112850,2007,207936,3,475,617
1,1009,7532,112850,2007,107366,3,475,617
1,1009,7532,112850,2007,118617,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,121273,3,475,617
1,1009,7532,112850,2007,123341,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,262284,3,475,617
1,1009,7532,112850,2007,122390,3,475,617
1,1009,7532,112850,2007,123305,3,475,617
1,1009,7532,112850,2007,105428,3,475,617
1,1009,7532,112850,2007,105563,3,475,617
1,1009,7532,112850,2007,123480,3,475,617
1,1009,7532,112850,2007,123548,3,475,617
1,1009,7532,112850,2007,157336,3,475,617
1,1009,7532,112850,2007,123617,3,475,617
1,1009,7532,112850,2007,100220,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,126490,3,475,617
1,1009,7532,112850,2007,158050,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,202130,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,110000,3,475,617
1,1009,7532,112850,2007,195365,3,475,617
1,1009,7532,112850,2007,106900,3,475,617
1,1009,7532,112850,2007,135195,3,475,617
1,1009,7532,112850,2007,161850,3,475,617
1,1009,7532,112850,2007,161752,3,475,617
1,1009,7532,112850,2007,122060,3,475,617
1,1009,7532,112850,2007,157989,3,475,617
1,1009,7532,112850,2007,157630,3,475,617
1,1009,7532,112850,2007,212798,3,475,617
1,1009,7532,112850,2007,120864,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,120853,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,105535,3,475,617
1,1009,7532,112850,2007,316036,3,475,617
1,1009,7532,112850,2007,149700,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,131881,3,475,617
1,1009,7532,112850,2007,215640,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,149700,3,475,617
1,1009,7532,112850,2007,108574,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,141970,3,475,617
1,1009,7532,112850,2007,281695,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,100684,3,475,617
1,1009,7532,112850,2007,215730,3,475,617
1,1009,7532,112850,2007,327816,3,475,617
1,1009,7532,112850,2007,125100,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,142004,3,475,617
1,1009,7532,112850,2007,125000,3,475,617
1,1009,7532,112850,2007,123690,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,123989,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,116895,3,475,617
1,1009,7532,112850,2007,118060,3,475,617
1,1009,7532,112850,2007,134501,3,475,617
1,1009,7532,112850,2007,122094,3,475,617
1,1009,7532,112850,2007,122865,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,119145,3,475,617
1,1009,7532,112850,2007,118005,3,475,617
1,1009,7532,112850,2007,161210,3,475,617
1,1009,7532,112850,2007,123054,3,475,617
1,1009,7532,112850,2007,213365,3,475,617
1,1009,7532,112850,2007,209825,3,475,617
1,1009,7532,112850,2007,124240,3,475,617
1,1009,7532,112850,2007,236007,3,475,617
1,1009,7532,112850,2007,109240,3,475,617
1,1009,7532,112850,2007,123146,3,475,617
1,1009,7532,112850,2007,162205,3,475,617
1,1009,7532,112850,2007,273238,3,475,617
1,1009,7532,112850,2007,120711,3,475,617
1,1009,7532,112850,2007,107462,3,475,617
1,1009,7532,112850,2007,120436,3,475,617
1,1009,7532,112850,2007,134366,3,475,617
1,1009,7532,112850,2007,127826,3,475,617
1,1009,7532,112850,2007,109112,3,475,617
1,1009,7532,112850,2007,123646,3,475,617
1,1009,7532,112850,2007,174010,3,475,617
1,1009,7532,112850,2007,245464,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,122751,3,475,617
1,1009,7532,112850,2007,123740,3,475,617
1,1009,7532,112850,2007,148840,3,475,617
1,1009,7532,112850,2007,139000,3,475,617
1,1009,7532,112850,2007,116756,3,475,617
1,1009,7532,112850,2007,105793,3,475,617
1,1009,7532,112850,2007,108919,3,475,617
1,1009,7532,112850,2007,123338,3,475,617
1,1009,7532,112850,2007,368866,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,107820,3,475,617
1,1009,7532,112850,2007,174107,3,475,617
1,1009,7532,112850,2007,280078,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,137213,3,475,617
1,1009,7532,112850,2007,137608,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,122060,3,475,617
1,1009,7532,112850,2007,123305,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,110000,3,475,617
1,1009,7532,112850,2007,115439,3,475,617
1,1009,7532,112850,2007,213508,3,475,617
1,1009,7532,112850,2007,160505,3,475,617
1,1009,7532,112850,2007,121857,3,475,617
1,1009,7532,112850,2007,207936,3,475,617
1,1009,7532,112850,2007,107366,3,475,617
1,1009,7532,112850,2007,118617,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,121273,3,475,617
1,1009,7532,112850,2007,123341,3,475,617
1,1009,7532,112850,2007,161730,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,262284,3,475,617
1,1009,7532,112850,2007,122390,3,475,617
1,1009,7532,112850,2007,123305,3,475,617
1,1009,7532,112850,2007,105428,3,475,617
1,1009,7532,112850,2007,105563,3,475,617
1,1009,7532,112850,2007,123480,3,475,617
1,1009,7532,112850,2007,123548,3,475,617
1,1009,7532,112850,2007,157336,3,475,617
1,1009,7532,112850,2007,123617,3,475,617
1,1009,7532,112850,2007,100220,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,126490,3,475,617
1,1009,7532,112850,2007,158050,3,475,617
1,1009,7532,112850,2007,116805,3,475,617
1,1009,7532,112850,2007,202130,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,110000,3,475,617
1,1009,7532,112850,2007,195365,3,475,617
1,1009,7532,112850,2007,106900,3,475,617
1,1009,7532,112850,2007,135195,3,475,617
1,1009,7532,112850,2007,161850,3,475,617
1,1009,7532,112850,2007,161752,3,475,617
1,1009,7532,112850,2007,122060,3,475,617
1,1009,7532,112850,2007,157989,3,475,617
1,1009,7532,112850,2007,157630,3,475,617
1,1009,7532,112850,2007,212798,3,475,617
1,1009,7532,112850,2007,120864,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,120853,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,106275,3,475,617
1,1009,7532,112850,2007,105535,3,475,617
1,1009,7532,112850,2007,316036,3,475,617
1,1010,5306,61791,1930,61500000,3,477,617
1,1010,5306,61791,1930,61500000,3,477,617
1,1025,30150,596559,1968,280000000,3,468,614
1,1025,30150,596559,1968,280000000,3,468,614
1,1028,8400,21837,1929,81500000,3,472,618
1,1028,8400,21837,1929,81500000,3,472,618
1,1039,2510,10500,1920,6500000,3,458,611
1,1039,2510,10500,1920,6000000,3,458,611
1,1039,2510,9545,1920,8250000,3,458,611
1,1039,2510,9545,1920,9000000,3,458,611
1,1039,2510,9545,1920,9200000,3,458,611
1,1039,2510,9545,1920,8800000,3,458,611
1,1039,2510,9695,1920,9500000,3,458,611
1,1039,2510,9695,1920,8000000,3,458,611
1,1039,2510,9695,1920,8250000,3,458,611
1,1039,2510,9695,1920,8750000,3,458,611
1,1039,2510,9695,1920,6600000,3,458,611
1,1039,2510,9695,1920,5000000,3,458,611
1,1039,2510,9695,1920,6000000,3,458,611
1,1039,2510,9695,1920,6750000,3,458,611
1,1039,2510,9696,1920,8400000,3,458,611
1,1039,2510,10500,1920,6500000,3,458,611
1,1039,2510,10500,1920,6000000,3,458,611
1,1039,2510,9545,1920,8250000,3,458,611
1,1039,2510,9545,1920,9000000,3,458,611
1,1039,2510,9545,1920,9200000,3,458,611
1,1039,2510,9545,1920,8800000,3,458,611
1,1039,2510,9695,1920,9500000,3,458,611
1,1039,2510,9695,1920,8000000,3,458,611
1,1039,2510,9695,1920,8250000,3,458,611
1,1039,2510,9695,1920,8750000,3,458,611
1,1039,2510,9695,1920,6600000,3,458,611
1,1039,2510,9695,1920,5000000,3,458,611
1,1039,2510,9695,1920,6000000,3,458,611
1,1039,2510,9695,1920,6750000,3,458,611
1,1039,2510,9696,1920,8400000,3,458,611
1,1041,2510,9725,1920,5400000,3,459,613
1,1041,2510,9725,1920,5400000,3,459,613
1,1056,7580,37480,1940,23500000,3,452,611
1,1056,7580,37480,1940,23500000,3,452,611
1,1060,2500,9900,1901,12000000,3,456,616
1,1060,2500,9900,1901,12000000,3,456,616
1,1063,10042,14000,1963,25000000,3,458,620
1,1063,10042,14000,1963,25000000,3,458,620
1,1064,8786,48341,1920,67170000,3,462,620
1,1064,8786,48341,1920,67170000,3,462,620
1,1066,37650,441347,1964,148800000,3,462,624
1,1066,37650,441347,1964,148800000,3,462,624
1,1073,25104,1958,1980,57500000,3,448,610
1,1073,25104,1958,1980,57500000,3,448,610
1,1077,2510,8800,1909,4250000,3,449,617
1,1077,2510,8800,1909,4250000,3,449,617
1,1086,7540,37000,1945,47500000,3,459,627
1,1086,7540,37000,1945,47500000,3,459,627
1,1104,2542,12707,1940,16000000,3,451,630
1,1104,2542,12707,1940,16000000,3,451,630
1,1121,2510,7380,1910,12250000,3,473,639
1,1121,2510,7380,1910,12250000,3,473,639
1,1124,1992,6383,1900,12500000,3,477,642
1,1124,1992,6383,1900,12500000,3,477,642
1,1127,2043,6195,1910,9750000,3,480,647
1,1127,2043,6195,1910,9750000,3,480,647
1,1128,2554,10320,1910,10900000,3,481,648
1,1128,2554,10320,1910,10900000,3,481,648
1,1143,1941,5709,1900,7850000,3,473,645
1,1143,1941,5709,1900,7850000,3,473,645
1,1145,5108,38436,1920,26800000,3,473,649
1,1145,5108,38436,1920,26800000,3,473,649
1,1146,2094,6817,1910,7050000,3,476,649
1,1146,2094,6817,1910,7050000,3,476,649
1,1147,2180,6602,1910,7050000,3,477,650
1,1147,2180,6602,1910,7050000,3,477,650
1,1148,2043,6218,1900,4130000,3,476,652
1,1148,2043,6218,1900,4130000,3,476,652
1,1162,2008,4932,1900,7075000,3,468,646
1,1162,1456,4686,1900,3939000,3,468,646
1,1162,2008,4932,1900,7075000,3,468,646
1,1162,1456,4686,1900,3939000,3,468,646
1,1167,7824,81560,1926,69420000,3,470,654
1,1167,7824,81560,1926,69420000,3,470,654
1,1168,15050,169664,1910,139999999,3,472,655
1,1168,15050,169664,1910,139999999,3,472,655
1,1182,6480,36505,1900,27625000,3,464,649
1,1182,5050,29267,1920,27625000,3,464,649
1,1182,6480,36505,1900,27625000,3,464,649
1,1182,5050,29267,1920,27625000,3,464,649
1,1183,1737,5380,1900,5400000,3,465,649
1,1183,1737,5380,1900,5400000,3,465,649
1,1184,13825,184060,1923,145000000,3,466,654
1,1184,13825,184060,1923,145000000,3,466,654
1,1185,3167,6705,1910,2000000,3,469,657
1,1185,1850,7380,1900,11000000,3,469,657
1,1185,2247,5280,1900,7800000,3,469,657
1,1185,2247,4336,1900,3000000,3,469,657
1,1185,3167,6705,1910,2000000,3,469,657
1,1185,1850,7380,1900,11000000,3,469,657
1,1185,2247,5280,1900,7800000,3,469,657
1,1185,2247,4336,1900,3000000,3,469,657
1,1196,1865,4176,1901,9995000,3,485,659
1,1196,1533,3600,1900,561741,3,485,659
1,1196,1865,4176,1901,9995000,3,485,659
1,1196,1533,3600,1900,561741,3,485,659
1,1199,2554,9910,1900,12000000,3,489,662
1,1199,2554,9910,1900,12000000,3,489,662
1,1200,2215,7047,1910,9145000,3,491,664
1,1200,2215,7047,1910,9145000,3,491,664
1,1200,2216,6646,1910,9145000,3,491,664
1,1200,2216,6646,1910,9145000,3,491,664
1,1200,11531,141498,1927,172500000,3,491,664
1,1200,2215,7047,1910,9145000,3,491,664
1,1200,2215,7047,1910,9145000,3,491,664
1,1200,2216,6646,1910,9145000,3,491,664
1,1200,2216,6646,1910,9145000,3,491,664
1,1200,11531,141498,1927,172500000,3,491,664
1,1203,1913,6069,1901,8000000,3,490,669
1,1203,1913,6069,1901,8000000,3,490,669
1,1208,2013,4400,1901,4225000,3,496,675
1,1208,1661,3959,1900,4990000,3,496,675
1,1208,2013,6060,1900,3750000,3,496,675
1,1208,1678,4124,1900,5100000,3,496,675
1,1208,2013,4400,1901,4225000,3,496,675
1,1208,1661,3959,1900,4990000,3,496,675
1,1208,2013,6060,1900,3750000,3,496,675
1,1208,1678,4124,1900,5100000,3,496,675
1,1209,1812,4024,1899,5125000,3,497,676
1,1209,1812,4024,1899,5125000,3,497,676
1,1210,2125,8125,1900,5275000,3,480,657
