borough,block,longitude,latitude
QN,15830,-73.7723439971,40.594262415
QN,13585,-73.7342635751,40.6584167141
QN,11602,-73.8189614259,40.6815980395
SI,254,-74.1025168477,40.6272326482
SI,625,-74.0882823482,40.6119685907
QN,4203,-73.8410504132,40.7799542196
BK,5137,-73.9523401576,40.6466129311
QN,2356,-73.902376252,40.7353598255
BK,5429,-73.9669770164,40.6324264483
BK,6297,-73.9972631348,40.6081805724
QN,7329,-73.7688261008,40.7556277787
QN,1980,-73.8610797545,40.7464315126
QN,9083,-73.8559397562,40.6797570169
QN,1057,-73.8878737974,40.7611775477
QN,9082,-73.8567976379,40.6797667426
QN,9511,-73.8346058713,40.6838775496
BK,6751,-73.9606262335,40.615128637
BK,6753,-73.9585436574,40.6146435123
BK,5764,-74.0095892884,40.6288709682
QN,3141,-73.8612521271,40.7177420625
QN,825,-73.9042743898,40.7770285742
BK,7789,-73.9358672628,40.6272955847
QN,6639,-73.8166525425,40.7155646933
QN,355,-73.9420701082,40.7617606603
QN,853,-73.9173709795,40.7740110907
QN,2217,-73.8442205284,40.7265780183
QN,716,-73.9073856928,40.7658149068
BK,5489,-73.987949775,40.6265899488
BK,5260,-73.9807011378,40.6529615417
BK,8817,-73.9353487042,40.6026544994
QN,3824,-73.8745837584,40.7039432845
QN,7622,-73.7641946389,40.7423678633
BK,7802,-73.9233774664,40.62717386
QN,1652,-73.8677586623,40.7646836599
QN,6110,-73.7759667396,40.7696433455
QN,6584,-73.8247363148,40.7218606822
QN,7328,-73.7695486498,40.7555678021
QN,9399,-73.8316232476,40.6913477283
QN,7786,-73.7573238224,40.7320894687
BK,7754,-73.9277341109,40.6320411178
QN,5121,-73.829780535,40.7549349729
QN,3898,-73.8525899288,40.7084659163
QN,6260,-73.7814443004,40.7594660151
QN,1606,-73.8671320274,40.7479171017
QN,1474,-73.8798183428,40.7484628777
QN,3007,-73.8734942961,40.7183840736
QN,1351,-73.8925705534,40.7411460169
QN,4473,-73.821217599,40.7944796035
BK,7647,-73.9462275704,40.6205878549
QN,2896,-73.876836699,40.7306341776
QN,7779,-73.7483346276,40.7365794241
QN,1667,-73.865994201,40.7617126413
QN,7233,-73.7896210504,40.7217674656
QN,1086,-73.8771928089,40.7673442849
QN,1949,-73.8558215321,40.7377185542
BK,8593,-73.9156731157,40.6068964267
BK,8032,-73.9100615843,40.6332652037
QN,835,-73.9135569009,40.7725571303
QN,10381,-73.7637822291,40.692192892
QN,2875,-73.8804046232,40.73541936
QN,1151,-73.8873438415,40.7586153093
QN,3214,-73.8508368736,40.7159107986
QN,8555,-73.7030724659,40.7523421981
BK,6660,-73.9700223168,40.6065766491
QN,30,-73.9539121832,40.744829918
BK,6961,-74.0027597195,40.5795391492
BX,2782,-73.9099914405,40.8352148063
BK,3288,-73.9191450675,40.6991516245
BK,4850,-73.9348015058,40.6556145328
SI,4071,-74.1051302123,40.5602002351
SI,5655,-74.1750463934,40.5621796139
BX,3127,-73.8811505527,40.8432829197
BX,2290,-73.9173624682,40.8133039912
BK,829,-74.0178580778,40.6449294136
BK,1217,-73.9541145349,40.6760051177
BK,4931,-73.9470153373,40.6439453169
BX,2483,-73.9259003646,40.8268584591
BK,1006,-73.9827281221,40.6682190028
BK,4478,-73.8749432633,40.6657349922
BK,2721,-73.950470336,40.7183479027
BK,4236,-73.8682258536,40.6754986739
BX,2516,-73.9260467381,40.8378881795
BK,3742,-73.8910930066,40.6717687125
BK,3294,-73.9237659477,40.6920777451
SI,3842,-74.0850667588,40.5772744379
BX,4030,-73.8679171014,40.844046935
BK,5648,-73.9931320507,40.6346348112
SI,7356,-74.220966961,40.5305191388
BX,4751,-73.8414041701,40.8768314189
BK,4228,-73.8755307609,40.674025211
BK,6127,-74.0303415531,40.6138707168
SI,4721,-74.1234063025,40.5590101566
MN,804,-73.9918906574,40.7470287832
BK,1617,-73.9290280869,40.691329309
BK,6005,-74.0333345114,40.6271161952
BX,4749,-73.843136939,40.876393573
BK,3608,-73.9136312421,40.6578078604
BK,4317,-73.8951886785,40.6572938285
MN,1114,-73.9830273846,40.7705368492
MN,891,-73.9778520964,40.7469575698
MN,2108,-73.9408266206,40.8336502271
MN,64,-74.0092549591,40.709211984
BX,4784,-73.840572385,40.8681808718
BX,4382,-73.8478024089,40.8607480031
BK,4209,-73.8755298822,40.6755681147
BK,3983,-73.8856089128,40.6754458811
BK,6704,-73.9643749755,40.6249636623
BK,6254,-74.013342989,40.6209060277
BK,4666,-73.920848381,40.6551701766
BK,1005,-73.9853105788,40.6694679662
BK,1300,-73.9407171296,40.6652970071
BK,5034,-73.959423133,40.6592149517
BX,5724,-73.9152915775,40.8797899367
BK,3428,-73.909142453,40.6872865974
MN,1511,-73.9565139114,40.7768739468
MN,575,-73.9955782572,40.7350144149
BK,4502,-73.8731345072,40.6647406799
BK,1099,-73.9805096872,40.6635085058
SI,5802,-74.1955147874,40.5602059901
BX,2318,-73.928068453,40.8099975344
SI,3288,-74.0941137482,40.5962760577
BK,1646,-73.9314766834,40.6865500864
BK,1864,-73.9387929233,40.6797102541
BK,1374,-73.9254305775,40.6713584598
BK,1255,-73.9481311645,40.6714354653
BK,4883,-73.9335965102,40.6517091985
QN,11138,-73.7433904628,40.7057678618
SI,320,-74.1179294328,40.6241482217
SI,2035,-74.1464261698,40.6051947274
BK,1531,-73.9174289658,40.6788835677
BK,3554,-73.9154159367,40.663288855
QN,7775,-73.7519176102,40.73541116
SI,2831,-74.063655358,40.6137406291
BX,4666,-73.8613166274,40.8826963482
BK,2399,-73.9527149447,40.7109478466
QN,16049,-73.8005023254,40.5957389419
SI,5636,-74.1731322945,40.5506801369
BK,363,-74.0037859741,40.6808937864
BK,2574,-73.9530087921,40.7283877733
QN,11881,-73.8121199613,40.6660617304
QN,11946,-73.8000777607,40.6917053667
BX,4763,-73.842685492,40.8716861571
BX,4353,-73.8632226714,40.8599999093
BK,6792,-73.9445314901,40.6117074341
BK,5755,-73.9983536083,40.623915719
QN,15477,-73.8190665298,40.6034857178
SI,6338,-74.1947945676,40.5409539703
SI,3350,-74.0861253588,40.5930048
BK,733,-73.9987990131,40.6440800257
BK,6813,-73.9424725776,40.6082196223
BK,5076,-73.9655903244,40.6498453799
QN,11280,-73.7415940037,40.6998632804
SI,748,-74.1416775307,40.6094011003
QN,16038,-73.7938147994,40.5938821231
SI,2847,-74.0708301746,40.6141722497
BK,4632,-73.9220365148,40.662177581
BK,2513,-73.9537228897,40.733931888
BK,6134,-74.0339297161,40.6137100017
BK,5329,-73.973444972,40.6467421506
SI,36,-74.0851994153,40.6377411931
SI,7838,-74.2358244298,40.5067968229
BK,3954,-73.8844502259,40.6786945997
BK,4645,-73.9239382091,40.6574447172
BK,4890,-73.9432576175,40.6496367634
BK,3838,-73.894754247,40.6617761606
BK,546,-74.0102487345,40.6782846371
BK,697,-74.0031128493,40.6534295562
BK,4130,-73.8733180387,40.684920735
BK,3921,-73.8890370852,40.6818441325
QN,12476,-73.763360588,40.6824161304
QN,11171,-73.7305212257,40.7104354912
BX,3026,-73.8918691,40.8614516257
BX,4292,-73.864002193,40.853714396
QN,11352,-73.8467267045,40.6757281692
BX,5529,-73.8033273675,40.811434217
BK,4875,-73.9411873929,40.6524683171
BK,6537,-73.9740580059,40.6165811685
BK,2295,-73.9593384709,40.7219844655
SI,2410,-74.1598632035,40.5837657412
BK,6746,-73.9574023125,40.6169757983
BK,5400,-73.9712671843,40.6352102989
SI,1058,-74.1393745538,40.6274216349
BK,1471,-73.9182623883,40.6703525178
BK,1122,-73.9648334662,40.6805793829
BK,4277,-73.8754845485,40.6700060072
BK,4684,-73.922576558,40.6539109606
BK,3607,-73.9148643564,40.6579323585
BK,6227,-73.9956286795,40.6129995134
BK,6497,-73.9680270844,40.6312805909
BK,5965,-74.015232622,40.6225366438
SI,505,-74.0766375307,40.6323564575
BK,4137,-73.8782104565,40.681660778
QN,15663,-73.7573971532,40.6063650362
QN,11676,-73.8074824487,40.6800513733
BK,7949,-73.9242756269,40.6377867895
BK,8263,-73.8923700593,40.6385911856
QN,2955,-73.8858086086,40.7174415165
QN,1505,-73.8820441077,40.7465464143
BX,4563,-73.8504332831,40.8687300642
BX,4774,-73.8385335366,40.8712425557
QN,6641,-73.8225623629,40.7304159056
QN,12365,-73.7777434891,40.6849413164
QN,13990,-73.8414510596,40.6594900585
QN,6206,-73.7813272797,40.7613549833
QN,8394,-73.7220022576,40.7610340545
BX,3258,-73.8979321392,40.8812114995
BK,3357,-73.9191110263,40.6890573512
BK,4304,-73.8871391099,40.6621849926
BK,6293,-74.0080594268,40.615058051
BK,7643,-73.9499995146,40.6211645803
BK,7832,-73.9250530433,40.623825836
SI,3346,-74.085638016,40.5941761539
BK,1620,-73.933760328,40.6900344841
QN,10347,-73.772881528,40.7022181684
QN,11659,-73.8074580674,40.6808801479
QN,12700,-73.7585759865,40.6808531028
QN,7767,-73.7604070426,40.733571162
QN,13611,-73.7321424858,40.6635344894
BK,4721,-73.9305715969,40.6484884835
BK,7216,-73.9692687635,40.5879951674
BK,8845,-73.9204310474,40.5870212088
BK,7444,-73.941422462,40.5896648367
SI,1855,-74.1830239404,40.6277820481
SI,167,-74.1131078998,40.6307035864
MN,1929,-73.9506316295,40.8086530187
QN,2219,-73.8446136577,40.7248570806
QN,729,-73.9106173595,40.7590696432
QN,3937,-73.8483495874,40.7909426568
QN,8122,-73.7415011559,40.771787884
QN,11232,-73.7392031061,40.7032692528
QN,11334,-73.7278508425,40.6917664949
QN,9079,-73.8592197851,40.6803365204
QN,10514,-73.767727507,40.7199035603
QN,12247,-73.7841369706,40.6794824208
BX,5416,-73.8174838124,40.8464728608
BK,6162,-73.9889078401,40.6145743356
BK,7703,-73.9418090016,40.6130399493
BK,7080,-73.9804260505,40.5987159807
SI,230,-74.1239059859,40.6276118728
MN,1688,-73.9369016865,40.7974450571
MN,573,-73.9977263521,40.7342957114
BX,4990,-73.8354997157,40.8927736711
QN,532,-73.9312309018,40.7670060545
QN,566,-73.9292273095,40.763403532
QN,9148,-73.8494270016,40.6761341396
QN,11688,-73.8069572151,40.6770444499
QN,12077,-73.7961643385,40.6707254762
QN,12110,-73.7912457909,40.6696067892
SI,5608,-74.1695229331,40.5540764519
BX,4865,-73.8514966222,40.8890274885
BX,5628,-73.7861661973,40.8453358307
BK,2791,-73.9488046824,40.7100091002
BK,6541,-73.9695227033,40.6171532796
BK,8079,-73.8994079759,40.6327160739
MN,1523,-73.9504038528,40.7846909298
BX,5500,-73.8120630306,40.8173735689
QN,6956,-73.8010410969,40.7295290488
QN,5385,-73.8099636325,40.7609523063
QN,10288,-73.7767328495,40.6935123449
QN,10987,-73.7622318969,40.6988864705
QN,6202,-73.7839068618,40.7620280045
QN,11885,-73.80786016,40.665704169
SI,6108,-74.2025057816,40.542755243
MN,1213,-73.9745158356,40.7848537211
BX,3801,-73.8564633857,40.8297989383
BK,285,-73.9960334533,40.6901885738
BK,1647,-73.9272914339,40.6869911531
BK,684,-74.0043650226,40.6565636935
BK,877,-73.9804803017,40.6570955897
BK,4222,-73.8660606546,40.6768468829
SI,5511,-74.1654706344,40.5468879178
SI,4409,-74.1348502598,40.5698744035
MN,1906,-73.94944528,40.806510509
MN,1944,-73.9566755958,40.8062757272
QN,2654,-73.9074845432,40.7179890569
SI,2231,-74.166262899,40.6103474864
QN,3469,-73.9053724119,40.7040558235
QN,8016,-73.7500161649,40.7808330608
MN,1580,-73.947894055,40.7740438526
BX,4858,-73.8548748063,40.884282569
BX,3257,-73.8997492406,40.8786735451
BX,3818,-73.84811053,40.8304774065
BK,4896,-73.9375663103,40.6509542694
BK,7430,-73.9599316009,40.5889078317
BX,5651,-73.7992273144,40.8849748449
QN,3974,-73.8411176582,40.7881856862
QN,1325,-73.9089319644,40.7447573362
QN,10332,-73.7811134003,40.7040868496
QN,16187,-73.8352569561,40.5798614749
QN,13493,-73.7546102901,40.6642819512
QN,9631,-73.8188157611,40.7060522656
SI,2908,-74.0861632727,40.6081512965
SI,3159,-74.0847544325,40.6048796264
SI,506,-74.0770543868,40.6326435946
QN,5561,-73.7775517771,40.7541126383
QN,6290,-73.7703506041,40.7634206376
QN,5678,-73.7841374722,40.7449351661
QN,3788,-73.8755428314,40.7088586596
QN,8198,-73.7399721398,40.7623869418
QN,9556,-73.8249056929,40.6866490477
QN,11187,-73.7340204664,40.708864937
QN,11319,-73.7409361885,40.6965335579
SI,3117,-74.0654112877,40.5962430673
SI,5310,-74.1482366245,40.5386265073
BK,325,-73.9960688066,40.6846278112
BK,6407,-74.0026519108,40.6021773002
QN,2341,-73.9086447501,40.7368597497
BK,7590,-73.9501326656,40.6280808622
SI,5454,-74.155983525,40.5514618068
BX,4730,-73.8422144092,40.8783533093
BX,5889,-73.8984842383,40.9117669222
BX,3219,-73.9056105421,40.8642004543
BX,2602,-73.9021706379,40.810630037
QN,2515,-73.9250741473,40.7322957446
QN,2505,-73.8933009616,40.729941497
SI,3316,-74.094066199,40.5916498381
QN,3600,-73.888705619,40.6987876721
QN,6720,-73.8131277166,40.741794184
QN,9394,-73.836164964,40.6895798557
QN,7933,-73.7373910226,40.7335314981
QN,15800,-73.7599503696,40.5968956654
QN,11746,-73.8138082685,40.673492963
BX,2651,-73.9026603653,40.8277630721
BX,3800,-73.854344894,40.8293478754
BK,1324,-73.9446025321,40.6633897097
BK,1853,-73.9385734775,40.6816948346
BK,885,-73.9907582457,40.6614766357
BK,3131,-73.9398409045,40.7009092519
BK,5227,-73.9529271584,40.6382615522
SI,6976,-74.2119925717,40.5260331355
BX,2971,-73.8964738322,40.8307118692
QN,7981,-73.72470709,40.729387283
QN,16078,-73.801578746,40.5919866583
QN,11686,-73.809204774,40.6774974399
QN,9905,-73.7759487766,40.7100424737
QN,8121,-73.7419179566,40.7710326321
QN,10638,-73.7463465674,40.7217550974
QN,7900,-73.7264131399,40.7385536071
QN,11354,-73.8439549071,40.6765816698
SI,219,-74.1165028942,40.6302873934
SI,4197,-74.1204686106,40.5733646182
SI,5604,-74.1686046103,40.5512704753
BK,737,-74.0104129071,40.650545016
BK,7928,-73.9267649137,40.6405616612
QN,2657,-73.9106804557,40.7291811488
SI,6508,-74.179996573,40.531148124
BX,2734,-73.8900483733,40.8192636705
BX,5953,-73.9051997951,40.9101303635
BK,1146,-73.964818768,40.6786240128
BK,1310,-73.9455848352,40.6650200017
BK,43,-73.9823610275,40.7028654395
QN,1754,-73.8576407388,40.7559518072
QN,742,-73.9063466998,40.7611099762
QN,3647,-73.8882567445,40.7055445208
QN,3429,-73.9143187069,40.7062200531
QN,15686,-73.7661218002,40.6130677096
QN,15590,-73.739560258,40.6004665574
SI,1984,-74.1369489273,40.5999091842
QN,9259,-73.8340516964,40.7019433977
QN,8158,-73.7434166698,40.7761501153
QN,14142,-73.8349291191,40.6647323941
QN,11118,-73.7419662289,40.7094812783
BK,836,-74.0213879135,40.6455121978
BX,3743,-73.8751773386,40.8273746452
BK,453,-73.9869043609,40.6772373321
BK,5432,-73.9823726611,40.633531203
QN,2762,-73.9004394247,40.7151104434
SI,6939,-74.2066366069,40.5259597356
BX,4092,-73.8560995885,40.8449166887
BK,1807,-73.9532522347,40.6860086092
QN,3531,-73.8985430037,40.7057611535
QN,5181,-73.8225456593,40.7574712298
QN,8065,-73.7493476304,40.7730893987
QN,13098,-73.7488810854,40.6781839866
QN,10577,-73.7515541919,40.7208064488
QN,8572,-73.7192913709,40.7400576754
QN,8947,-73.8639152833,40.6854639742
QN,5210,-73.8163013714,40.7514394417
QN,9576,-73.820588424,40.6861579137
QN,10919,-73.7483906111,40.7089247597
QN,11493,-73.8422702762,40.6745065568
SI,1186,-74.1524586091,40.6337554924
SI,611,-74.0842872362,40.6261291758
SI,3804,-74.0942026008,40.5724297527
SI,7038,-74.2109265315,40.5481418321
BK,987,-73.9848809048,40.6717979418
BK,3134,-73.9378719899,40.699513751
BX,4332,-73.8563267578,40.8562081284
BX,2874,-73.9201462255,40.845569517
BK,1383,-73.9361293979,40.6702949445
BK,1789,-73.9500390125,40.6896585497
QN,8594,-73.7163175141,40.7362845016
QN,10641,-73.7437126626,40.7230187188
QN,7043,-73.8021862954,40.7171457932
QN,10948,-73.7495204496,40.7070168251
QN,12204,-73.7891027733,40.6813155057
QN,11810,-73.8167453143,40.6685849611
SI,1504,-74.1472668273,40.6140017149
BX,3497,-73.8598007497,40.8139724422
BX,2314,-73.924718534,40.81091224
BK,2099,-73.9751755681,40.6894192054
BK,6263,-73.9930059107,40.6086956772
QN,700,-73.9101393151,40.7632324102
SI,3755,-74.0869772192,40.5791630701
BX,4267,-73.8589633877,40.8508350867
BX,2712,-73.8943677862,40.8203478092
BK,1242,-73.9451265707,40.6730534915
BK,1343,-73.9299688366,40.6764997148
QN,3683,-73.8832222248,40.7018451134
QN,9686,-73.811230124,40.7034705611
QN,12044,-73.7918224236,40.6760702322
QN,13087,-73.7544928956,40.6667768865
SI,731,-74.1327587789,40.6099345794
QN,8133,-73.7363426015,40.7716419035
QN,9306,-73.8441003404,40.6910417007
QN,13173,-73.7404630554,40.6710639265
SI,719,-74.1268682138,40.6091177675
SI,1183,-74.1516062588,40.6271483117
SI,622,-74.0895768233,40.6160399549
BK,3418,-73.9073042123,40.6922390566
BX,4205,-73.8475575132,40.8537747137
BX,3335,-73.8806599622,40.8758227269
BK,2595,-73.9545204065,40.727460093
BK,6799,-73.956164319,40.6070509449
BK,5871,-74.0277209543,40.6356565081
QN,1323,-73.9098508611,40.7440894216
BK,6866,-73.9889909568,40.5968103119
QN,899,-73.9271704924,40.7752928076
QN,1042,-73.8900373821,40.7630579519
QN,544,-73.9247734292,40.7706916461
BK,8259,-73.8971661397,40.6370375422
BK,765,-74.0101027888,40.6472660118
QN,4804,-73.8178009762,40.7734320748
QN,9738,-73.8148422589,40.7140232005
QN,12876,-73.7312513326,40.681519938
SI,220,-74.1163370161,40.6292609626
SI,6319,-74.193681405,40.5450625109
QN,11496,-73.8408458527,40.6745162967
QN,15614,-73.7462776257,40.5990726906
BX,3097,-73.8858429376,40.8486545887
BX,3500,-73.8567385656,40.8136097334
BK,4593,-73.9288786076,40.6618624876
BK,3164,-73.9292529167,40.7013965876
BK,6289,-73.9887673203,40.6043021127
BK,5326,-73.977155773,40.6465266074
BK,7572,-73.9504359699,40.6296081715
QN,3282,-73.8431762228,40.7132534896
BX,2839,-73.9166690322,40.8371026761
BX,3771,-73.8806040704,40.8301706005
BX,5643,-73.785473311,40.8463056122
QN,8030,-73.7542625138,40.776546211
QN,11330,-73.7315780204,40.6931118647
QN,13501,-73.7474881841,40.6618328414
QN,12041,-73.7948971706,40.6762701471
SI,647,-74.0848268938,40.6155077557
SI,2371,-74.1476415164,40.5862231625
MN,923,-73.9820803573,40.7340366595
BX,5100,-73.8410275636,40.9023638154
BK,331,-73.9993247675,40.6845150953
BK,7640,-73.952374835,40.6195249516
QN,796,-73.902995666,40.7737584612
QN,1703,-73.8606515347,40.7585280741
QN,426,-73.9431424704,40.7504673082
MN,905,-73.9803711857,40.7392587575
BX,5601,-73.827329602,40.8139530028
BX,5590,-73.8175430469,40.8164968694
QN,6236,-73.7725590184,40.7637855433
QN,2999,-73.8687310431,40.7234296003
QN,6846,-73.8062421258,40.7258448587
SI,5683,-74.1798497868,40.560099515
MN,1755,-73.9377534678,40.8090715581
BX,4381,-73.8487547241,40.8604873453
BX,4738,-73.8463934794,40.8748586107
QN,8898,-73.866908893,40.6899886865
BK,933,-73.9763779951,40.6808339183
BK,4693,-73.915884568,40.6566538216
BK,4212,-73.8732642644,40.6761245166
BK,5458,-73.9873998289,40.6311731932
BK,6628,-73.9767037021,40.6071163346
QN,850,-73.9019140499,40.78689531
QN,6972,-73.8040719498,40.7228431489
QN,3500,-73.9006372836,40.7067982684
SI,3561,-74.0993811832,40.5806812304
MN,843,-73.9910069557,40.7363484834
BK,5886,-74.0265698411,40.6347914322
BK,5032,-73.9552802008,40.6599110352
QN,2481,-73.8931321846,40.7319132429
BK,5862,-74.0271603555,40.6366859901
BK,6465,-74.0054793929,40.6001585552
BK,8798,-73.936646898,40.5873612705
BK,8081,-73.9000129155,40.6290942575
QN,190,-73.924170859,40.7447763621
QN,5337,-73.802154343,40.7607371994
QN,9750,-73.8086387549,40.7132256456
QN,9004,-73.861175267,40.6819531884
SI,7267,-74.2207900178,40.5385299868
MN,507,-73.9930642797,40.7234476984
MN,1271,-73.9765839311,40.7627857016
QN,1229,-73.9053743166,40.7467832085
QN,2135,-73.8512126198,40.7264266883
QN,10440,-73.7646550581,40.6998709404
QN,9266,-73.8298859302,40.7026869788
QN,12047,-73.7939335497,40.673834956
BK,1657,-73.9280368744,40.6854522197
BK,3723,-73.8932611676,40.6725245039
BK,6290,-74.0138542256,40.6185536971
BK,8597,-73.9131173061,40.6057325055
BK,6786,-73.9495792405,40.6093194301
BK,6210,-74.0079688223,40.6215159532
BK,8810,-73.9589214799,40.5830602509
BK,1376,-73.936669878,40.6717093197
BK,5509,-73.9925331015,40.6260651577
BK,3664,-73.8933410244,40.6790648451
BK,3918,-73.8917691272,40.6802365187
BK,7024,-74.0099267992,40.5789918419
BK,7816,-73.9373706976,40.6213604774
QN,4556,-73.8030877632,40.7923355223
QN,3399,-73.9143612349,40.7092161252
QN,8757,-73.7056082142,40.7404413063
QN,11013,-73.7572933458,40.6989276945
SI,6222,-74.1766003985,40.5431552041
SI,4052,-74.1101276616,40.5623800939
QN,3651,-73.8863829697,40.7055878303
QN,9439,-73.8245056952,40.6938631056
QN,10211,-73.7898727652,40.7056900441
QN,10296,-73.7729398572,40.6969700008
QN,1327,-73.9080202977,40.7450620719
QN,683,-73.9142835124,40.7622041073
BK,961,-73.9827282019,40.6756126186
BK,8010,-73.9074268351,40.640917495
BK,7870,-73.9312826844,40.6192098193
BK,7731,-73.9308353792,40.6332623711
BK,7695,-73.9404088289,40.6152586273
QN,884,-73.9246631629,40.7722353671
QN,13641,-73.7383975351,40.6548438443
QN,15804,-73.7616637232,40.5949462695
SI,2823,-74.0688333553,40.6190412483
SI,5515,-74.1662232154,40.5487829958
QN,7388,-73.7675850462,40.7519352371
QN,10303,-73.7709619735,40.6958719535
QN,10190,-73.7877931646,40.6926008293
QN,9179,-73.8467009066,40.6968502101
QN,12957,-73.7490417415,40.6800042819
BK,3942,-73.8836192885,40.6803618084
BK,5010,-73.9422820732,40.6357276127
BK,3674,-73.8924708488,40.6764079628
BK,8404,-73.9146778903,40.6159681508
QN,395,-73.9375921799,40.7545028912
